id,username,full_text,created_at,tweet_url
274,JinanAlRifai,Israel. killing more than 5000 civilians from #palestine. still has the audacity to talk about others’ terrorism!! #Gaza_Genocide,Tue Oct 24 15:12:10 +0000 2023,https://twitter.com/JinanAlRifai/status/1716834976015229133
275,Sabahnews786,#Sirajul Haq announces protest march in front of the #USEmbassy in #Islamabad on #Sunday https://t.co/FxEYHmnbX6  #Hamas #Palestine #Gaza #Israel #PalestineUnderAttack  @JIPOfficial @SirajOfficial @liaqatbalochji @Ameerulazim @Qaisarsharif555 @Saturabi https://t.co/ssipwwpo4J,Tue Oct 24 15:12:10 +0000 2023,https://twitter.com/Sabahnews786/status/1716834975692329335
278,JanaHeart7,People all over the TikTok are starting to discover and read the Kur’an. most of them non-Muslims. The Islamophobia and anti-Muslim propaganda seem have the opposite effect on people. most of them young people.  #palestine #Gaza_Genocide #islam #muslims https://t.co/CkcDLMwiJe,Tue Oct 24 15:12:09 +0000 2023,https://twitter.com/JanaHeart7/status/1716834973196460165
281,mynameissalah,THANK YOU! None of this is in a vacuum. it’s years of oppression. It’s broken treaties after broken treaties that Israel says Palestine did falsely.,Tue Oct 24 15:12:09 +0000 2023,https://twitter.com/mynameissalah/status/1716834971531522410
282,prateekkapil,People who label others pro-Israel or pro-Palestine don't get it. You cant pick one side. How can you gun down people or how can you blockade a people? Israel/Palestine were not always like this. It is about thinking &amp  understanding. That's why Diplomacy is first line of defence. https://t.co/7wexnBUHpd,Tue Oct 24 15:12:08 +0000 2023,https://twitter.com/prateekkapil/status/1716834970076131567
284,snomelruos,Ya Allah please protect the people of Palestine and give them strength,Tue Oct 24 15:12:08 +0000 2023,https://twitter.com/snomelruos/status/1716834969413398535
290,ragib_ahsan_,@arihafatimah Even if it was dedicated to Hamas. would that have been bad? They're the only fighters Palestine has. they have the right to declare their war of independence. How are you buying into the western propaganda that fighting back against a 75 years old occupation is terrorism?,Tue Oct 24 15:12:06 +0000 2023,https://twitter.com/ragib_ahsan_/status/1716834959670083846
293,NaabasaJames,@TonyOwana @BBC @IDF @bawunah @rodgerk1 @DatGraphixGuy @nadplo @UgParliament @MODVA_UPDF @newvisionwire Seriously!!! It's the sub-human hamas of Palestine of course who are releasing these people and that alone makes them even more evil and beastly.  WE'RE LIVING IN A CRAZY WORLD!,Tue Oct 24 15:12:04 +0000 2023,https://twitter.com/NaabasaJames/status/1716834951646081506
302,MMJCRAFT,@DrEliDavid Oh wow you had a secret microphone in there? Man cmon speak some sense. At this point you’ll say anything. Hamas is wrong and that’s that. But Palestine isn’t Hamas and they’re the ones suffering right now not Hamas not Israel but innocent civilians of Palestine.,Tue Oct 24 15:12:01 +0000 2023,https://twitter.com/MMJCRAFT/status/1716834940141330829
303,madbanker618,@bbcphobe @GadSaad Hi bbcphobe. Israel is a government. it is a regime. Toppling it and having a different government that treats all people equally isnt hating anyone. Call it israel palestine or whatever you want. It shouldnt be a one religion/ race / color country by policy. Thats why many…,Tue Oct 24 15:12:00 +0000 2023,https://twitter.com/madbanker618/status/1716834936181674143
313,anjalipanda05,Anybody comes across this. Please share   #Gaza #Palestine,Tue Oct 24 15:11:57 +0000 2023,https://twitter.com/anjalipanda05/status/1716834924488175951
317,folklore_d,@dykestdreams probably because you're a LSK and KK supports the genocide Israel is commiting towards Palestine and its people. People (i include myself in it) although loving Kaylor. believe that it's more important to not ignore the fact that she's supporting something so bad.,Tue Oct 24 15:11:55 +0000 2023,https://twitter.com/folklore_d/status/1716834913054564824
323,BotNews18,🚨 #BREAKING | #Israel |#Palestine | #Falasteen | #Lebanon | #Hezbollah |  |  #لبنان | #فلسطين  Al-Mayadeen correspondent in southern Lebanon:   Israeli artillery shelling targets the outskirts of the towns of Ramia and Marwahin,Tue Oct 24 15:11:53 +0000 2023,https://twitter.com/BotNews18/status/1716834907216126403
326,Bolo68721422,No evidence the state department says. Do you wonder how a foreign state has so much influence over the US govt? it’s because it’s been infiltrated by them on every level.   #Palestine #Gaza,Tue Oct 24 15:11:52 +0000 2023,https://twitter.com/Bolo68721422/status/1716834901214020036
328,Whiskyfett2,@MagriTiger @TomTugendhat @CNN Hamas as in the govt of Palestine.  Is this the same UN who Israel routinely ignores?,Tue Oct 24 15:11:52 +0000 2023,https://twitter.com/Whiskyfett2/status/1716834899959656887
329,sycipft,Palestine UN Ambassador on Israel Gaza Issue 🎤  Palestine United Nations Ambassador Remarks at United Nations Security Council NEW YORK Today.   Video: https://t.co/GMXJqONDqh https://t.co/GMXJqONDqh,Tue Oct 24 15:11:52 +0000 2023,https://twitter.com/sycipft/status/1716834899955745164
341,F4SuperBugfan89,Elites rethinking their stance on Palestine. Israel: Noa Tishby https://t.co/AtGlN4ayq2,Tue Oct 24 15:11:49 +0000 2023,https://twitter.com/F4SuperBugfan89/status/1716834888064598388
347,SerapBaer7,#Gaza_Genocide #GazzedeKatliamVar #Gaza #Gaza #Hamas #Palestine #LetGazaBabiesLive #IsraelAttack #Filistin #SonDakika,Tue Oct 24 15:11:47 +0000 2023,https://twitter.com/SerapBaer7/status/1716834881282715666
352,missreputati0n,@Puggersxdd @alluringrep @peaaachesxx Yes bc why would they agree to two states with someone who stole all their land they lived in all of palestine they should get all ofnit back thats the moral thing to do … IsNOTreal should never exist bc palestine is a land that was home to jews Christians muslims druze athiests,Tue Oct 24 15:11:44 +0000 2023,https://twitter.com/missreputati0n/status/1716834869756514771
353,InekeBuskens,Unfortunately. the Zionist state will follow through with the Palestinian genocide because the Zionist obsession is to own all of Palestine. There never was Israeli interest in a two state solution or peaceful coexistence with Palestinians. And remember. Israel created Hamas.,Tue Oct 24 15:11:44 +0000 2023,https://twitter.com/InekeBuskens/status/1716834869735821690
354,30_to_40olives,@HilzFuld for no reason christ you people are insufferable. israel isn't real. it's an illegitimate settler colony planted on top of Palestine. all violence within Palestine is solely the fault of the murderous. genocidal zionist regime that seeks to obliterate the palestinian nation,Tue Oct 24 15:11:44 +0000 2023,https://twitter.com/30_to_40olives/status/1716834867869298789
359,pop_sin,This will fail. 75% people worldwide is not following the western narrative by genocide and ethnical cleansing of Palestine people!,Tue Oct 24 15:11:43 +0000 2023,https://twitter.com/pop_sin/status/1716834864945881377
360,taurus590,Jew  Orthodox. are not equal to Israeli Zionists. Similarly. Hamas is not similar to Palestine People.https://t.co/BPvUMYVu9N,Tue Oct 24 15:11:43 +0000 2023,https://twitter.com/taurus590/status/1716834863897321683
362,ibrooart,There is video footage of her shaking hands with hamas voluntarily. They can’t keep up with their lies.,Tue Oct 24 15:11:43 +0000 2023,https://twitter.com/ibrooart/status/1716834862416728491
369,unique_saffa,Regardless of your position on the Israel/ Palestine war. check this video. It is very telling about Hamas and its criminal activists. Full video: Interrogation to Hamas terrorists https://t.co/ylugu6jTkg via @YouTube,Tue Oct 24 15:11:40 +0000 2023,https://twitter.com/unique_saffa/status/1716834851939303425
373,Aboniface001,@Amadridfan7 @damnthatsfujii @RimMahfouz96 @turtleboxer1 @typaguy278 @dila_inc @JoshuaDone @engineer193 @CensoredMen Press Statement by the Delegation of the State of Israel in 2020: ““The long ongoing war between the state of Israel and Palestine has claimed many lives of Israeli and Palestinian citizens We have always offered a peaceful resolution but Palestine keeps rejecting them.”,Tue Oct 24 15:11:39 +0000 2023,https://twitter.com/Aboniface001/status/1716834846452945294
375,sk86Joon,playing a recording from Hamas saying he was proud of the 10 Jews he murdered as he was speaking to his “parents” on the phone…  speaking of the videos they filmed and their pride in it.  don’t think i heard one mention of Palestine not Palestinian people yet.,Tue Oct 24 15:11:37 +0000 2023,https://twitter.com/sk86Joon/status/1716834840019103919
376,EdTrainSociety,@Hazzreid @BBCNews Apologists absolving corrupt incompetent #Netanyahu &amp  #Hamas leadership. by submerging into broader #Palestine - #Israel descriptor  ignores Hamas' objectives &amp  narcissistic codependency btwn them &amp  Netanyahu's crew. civilians on both sides &amp  #Putin's friendships.  @Hazzreid,Tue Oct 24 15:11:37 +0000 2023,https://twitter.com/EdTrainSociety/status/1716834839331307951
380,OccupiedKapwara,#Israel was nowhere until 1948 but #Palestine is there since millennium. I stand with Palestine,Tue Oct 24 15:11:35 +0000 2023,https://twitter.com/OccupiedKapwara/status/1716834830170869800
385,WasatchBackMatt,@EndWokeness The left believe all causes they support merge  They don't know anything about Palestine except that Israel is bad.,Tue Oct 24 15:11:34 +0000 2023,https://twitter.com/WasatchBackMatt/status/1716834825305571755
386,Denverado1,Free Palestine 🇵🇸 stop the Israeli barbaric genocide of the innocent Palestinians #GazaWar #Palestine #FreedomForPalestine #Justice #Gaza #usa #AmericaFirst #Pakistan #uk #France #Australia,Tue Oct 24 15:11:33 +0000 2023,https://twitter.com/Denverado1/status/1716834823182926286
387,jimNjue_,@MattWalshBlog How does being for Palestine translate to being against white people?,Tue Oct 24 15:11:33 +0000 2023,https://twitter.com/jimNjue_/status/1716834822960931175
388,DEMON_PALESTINE,@Israel Who is the truth of your lies and you have been arresting children for years. https://t.co/26XeHWkbbR,Tue Oct 24 15:11:33 +0000 2023,https://twitter.com/DEMON_PALESTINE/status/1716834821316456567
389,Shawn_Singh1974,@pmofa Protests need to be for those in Palestine who don't want to wipe Israel off the map.  be for wanting an end to Hamas.  Hezbollah and @khamenei_ir killing them and be for massive changes and a new government for PEACE and PROSPERITY!,Tue Oct 24 15:11:32 +0000 2023,https://twitter.com/Shawn_Singh1974/status/1716834818946969828
393,ChaterFatiha,آخر التطورات:  #Gazabombing  #GazaWar  #Gaza #Gaza_Genocide   #Israel  #Palestine  #Israel_under_attack  #غزة_تستغيث  #Egypt #Israel   #قمة_القاهرة_للسلام  #IsraelAttack  #غزة_الآن #GazaUnderAttack #اسرائیل #المغرب https://t.co/Is65ii6SW5,Tue Oct 24 15:11:32 +0000 2023,https://twitter.com/ChaterFatiha/status/1716834817323778378
396,nhfeffyy,#Gaza #Palestine #Israel #Ukraine They are good in bombing children and women and they can’t save their asses https://t.co/kofuUoEVbc,Tue Oct 24 15:11:31 +0000 2023,https://twitter.com/nhfeffyy/status/1716834812710023678
397,MrM278,@jacksonhinklle Hamas' leader doesn't even live in Palestine.,Tue Oct 24 15:11:31 +0000 2023,https://twitter.com/MrM278/status/1716834812387074506
400,wnmako,Is there anything they haven’t stolen?  Israel-Palestine: How food became a target of colonial conquest https://t.co/OFiG6oBnF9,Tue Oct 24 15:11:30 +0000 2023,https://twitter.com/wnmako/status/1716834807622365683
403,RihaanIs,Israel is a terrorist state. it will end inshallah. end it soon inshallah. Special. pray for Palestine Muslim brothers and sisters. May Allah protect you and respect your life and property. Ameen.,Tue Oct 24 15:11:27 +0000 2023,https://twitter.com/RihaanIs/status/1716834798084235775
404,moejay0,The illegal occupation forces are against their own people! This shows one thing. it has never been about a Jewish state..it always has been about Zionism and the ethnic cleansing of Arabs  #Israel #IsraelTerrorists #IsraelNewNazism #Gaza_Genocide #Palestine,Tue Oct 24 15:11:27 +0000 2023,https://twitter.com/moejay0/status/1716834796830089455
408,BotNews18,🚨 #BREAKING | #Israel |#Palestine | #Falasteen | #Lebanon | #Hezbollah |  |  #لبنان | #فلسطين  Hezbollah hit an Israeli military base. https://t.co/LoXyEyzpxn,Tue Oct 24 15:11:26 +0000 2023,https://twitter.com/BotNews18/status/1716834793630163285
412,Desiproblems71,@JamesCleverly Israeli propaganda mouthpiece continues to support the killing of civilians in Gaza and Palestine. You and your puppet friends are shameless and heartless human beings. @bhatti_saqib that includes you.,Tue Oct 24 15:11:25 +0000 2023,https://twitter.com/Desiproblems71/status/1716834790073106549
413,Trish_NI,Me on Twitter trying not to fall out with anyone over Israel/Palestine 😬https://t.co/Uo2Jio3rsX,Tue Oct 24 15:11:25 +0000 2023,https://twitter.com/Trish_NI/status/1716834789079028099
415,elatedboy16,@IsraeliPM Only Humanity is in Danger in Gaza and Palestine think about it,Tue Oct 24 15:11:24 +0000 2023,https://twitter.com/elatedboy16/status/1716834786210373970
422,theglobal202,UN's Guterres: All in conflict must follow humanitarian law. deeply concerned by Gaza violations.  #Israel #IsraelAttack #Palestine #GazaWar #Hezbollah #EFFStandsWithPalestine #Ukraine #Avdiivka,Tue Oct 24 15:11:23 +0000 2023,https://twitter.com/theglobal202/status/1716834779637920161
431,USA1PATRIOTUSA1,@PakistaniIndex @MarkRuffalo Palestine started this war. They voted into power a terrorist group. That terrorist group attacked and killed children. unprovoked. Don't cry now because Israel fights back. If it happened in your country. you would do the same.,Tue Oct 24 15:11:18 +0000 2023,https://twitter.com/USA1PATRIOTUSA1/status/1716834760184799741
